Date,Close
18-06-24,184.860
20-06-24,181.570
21-06-24,183.010
24-06-24,182.580
25-06-24,187.350
26-06-24,196.370
27-06-24,197.420
28-06-24,197.880
01-07-24,209.860
02-07-24,231.260
03-07-24,246.390
05-07-24,251.520
08-07-24,252.940
09-07-24,262.330
10-07-24,263.260
11-07-24,241.030
12-07-24,248.230
15-07-24,252.640
16-07-24,256.560
17-07-24,248.500
18-07-24,249.230
19-07-24,239.200
22-07-24,251.510
23-07-24,246.380
24-07-24,215.990
25-07-24,220.250
26-07-24,219.800
29-07-24,232.100
30-07-24,222.620
31-07-24,232.070
01-08-24,216.860
02-08-24,207.670
05-08-24,198.880
06-08-24,200.640
07-08-24,191.760
08-08-24,198.840
09-08-24,200.000
12-08-24,197.490
13-08-24,207.830
14-08-24,201.380
15-08-24,214.140
16-08-24,216.120
19-08-24,222.720
20-08-24,221.100
21-08-24,223.270
22-08-24,210.660
23-08-24,220.320
26-08-24,213.210
27-08-24,209.210
28-08-24,205.750
29-08-24,206.280
30-08-24,214.110
03-09-24,210.600
04-09-24,219.410
05-09-24,230.170
06-09-24,210.730
09-09-24,216.270
10-09-24,226.170
11-09-24,228.130
12-09-24,229.810
13-09-24,230.290
16-09-24,226.780
17-09-24,227.870
18-09-24,227.200
19-09-24,243.920
20-09-24,238.250
23-09-24,250.000
24-09-24,254.270
25-09-24,257.020
26-09-24,254.220
27-09-24,260.460
30-09-24,261.630
